"id","displayName","brand","merchant","category","price","imageUrlHostname","imageUrlMatchesMerchantDomain","purchaseUrl","isCurated","duplicateTitleFields","titleFieldsPresent","suspiciousBrandValue","status","launchStatus","manualReady","notes","launchNotes","manualOpened","manualPageLoads","manualRightProduct","manualRightRetailer","manualNo404","manualNoWeirdRedirect","manualMobileIssue","manualFixNeeded","manualNotes"
"amazon_B06ZYH411W","Command Display Floating Wall Shelves Set","Command","Amazon.ca","wall-decor","25.02","m.media-amazon.com","yes","https://www.amazon.ca/dp/B06ZYH411W","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B07X9JQQZ1","MADIZZ Velvet Throw Pillow Covers Set of 2","MADIZZ","Amazon.ca","cozy-bedroom","24.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B07X9JQQZ1","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B07Y5HTRVD","Dahey Gold Hanging Round Wall Mirror","Dahey","Amazon.ca","mirrors","22.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B07Y5HTRVD","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0848JGM78","COCODOR Flower Reed Diffuser Set White Jasmine","Cocod'or","Amazon.ca","shelf-styling","27.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0848JGM78","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B08CMJNDRY","LONGWIN Hanging Gold Circle Mirror","LONGWIN","Amazon.ca","mirrors","32.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B08CMJNDRY","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B09183JKQ5","Neutral Farmhouse Pillow Covers Set of 4","homefeelzydys","Amazon.ca","cozy-bedroom","16.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B09183JKQ5","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B09J1FKQL4","Tyawon Glass Flameless LED Candles Pack of 3","Tyawon","Amazon.ca","cozy-bedroom","29.69","m.media-amazon.com","yes","https://www.amazon.ca/dp/B09J1FKQL4","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B09S8W8HK8","Hbnlai 3-Bulb Propagation Station","Hbnlai","Amazon.ca","shelf-styling","19.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B09S8W8HK8","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B09TZKJ5BG","CEMABT Donut Ceramic Vase","CEMABT","Amazon.ca","shelf-styling","16.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B09TZKJ5BG","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0BQ3N3HS1","CEMABT Ceramic Body Face Vase","CEMABT","Amazon.ca","shelf-styling","18.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0BQ3N3HS1","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0BW14CKJ3","OrganiHaus Fabric Storage Bins 3-Pack","OrganiHaus","Amazon.ca","storage","34.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0BW14CKJ3","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0BWXXJZ32","PowerKing 2-Tier Desk Shelf Organizer","PowerKing","Amazon.ca","desk-setup","29.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0BWXXJZ32","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0BXCSW7YV","Quzenu Black and White Boho Wall Art Set","Quzenu","Amazon.ca","wall-decor","24.73","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0BXCSW7YV","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0BZ8DZV6D","Der Rose 3-Piece Mini Faux Succulent Set","Der Rose","Amazon.ca","plants","19.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0BZ8DZV6D","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0BZTT3MKR","EDISHINE Tripod Table Lamp","EDISHINE","Amazon.ca","lighting","36.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0BZTT3MKR","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0C27CF35D","StorageWorks Fabric Storage Bins 2-Pack","StorageWorks","Amazon.ca","storage","27.35","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0C27CF35D","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0C5M5HHQT","Lewondr Corduroy Throw Pillow Covers Set of 4","Lewondr","Amazon.ca","cozy-bedroom","24.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0C5M5HHQT","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0C9MJ749Q","LUSHARBOR Battery Powered Table Lamp with Timer","LUSHARBOR","Amazon.ca","lighting","29.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0C9MJ749Q","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0CB7F7G6L","PowerKing White Wood Desk Shelf Organizer","PowerKing","Amazon.ca","desk-setup","25.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0CB7F7G6L","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0CDLP9SQ3","CEREMONY Wooden Incense Holder with Glass Ash Catcher","CEREMONY","Amazon.ca","shelf-styling","23.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0CDLP9SQ3","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0CSXLCL45","Home & Honor Mountain Canvas Wall Art Set","Home & Honor","Amazon.ca","wall-decor","29.84","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0CSXLCL45","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0CXXD2TFZ","Der Rose 2-Piece Faux Hanging Plant Set","Der Rose","Amazon.ca","plants","26.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0CXXD2TFZ","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0D47BFZ2G","Bwodke Framed Neutral Abstract Wall Art Set","Bwodke","Amazon.ca","wall-decor","19.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0D47BFZ2G","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0D5HWK1XD","HERCHR Bedside Table Lamp","HERCHR","Amazon.ca","lighting","22.39","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0D5HWK1XD","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0D93DQZQD","Hbluefat 2-Tier Desktop Organizer Shelf","Hbluefat","Amazon.ca","desk-setup","36.8","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0D93DQZQD","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0DDC6WXLN","Jukercici Collapsible Storage Baskets 2-Pack","Jukercici","Amazon.ca","storage","36.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0DDC6WXLN","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0DFD4XCPB","HOMKOKO Small Storage Box with Handles","HOMKOKO","Amazon.ca","storage","21.49","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0DFD4XCPB","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0DNLXG9NB","YCHMIR Small Round Wall Mirror","YCHMIR","Amazon.ca","mirrors","21.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0DNLXG9NB","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0F3J3R5J2","MODOJOART Framed Neutral Abstract Canvas Wall Art Set","MODOJOART","Amazon.ca","wall-decor","39.91","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0F3J3R5J2","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0F5HNF9DN","SEENSINY Rechargeable Cordless Touch Bedside Lamp","SEENSINY","Amazon.ca","lighting","25.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0F5HNF9DN","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0F93NDNTM","EDISHINE 13.4 Inch Wood Table Lamp","EDISHINE","Amazon.ca","lighting","33.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0F93NDNTM","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0FDG5C999","MEKOTRIN Cordless Glass Bedside Table Lamp","MEKOTRIN","Amazon.ca","lighting","35.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0FDG5C999","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0FNN2B414","ESUNYD Candle Warmer Lamp with Timer","ESUNYD","Amazon.ca","lighting","26.99","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0FNN2B414","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0G8TGGTWG","Erosebridal Abstract Modern Black Beige Canvas Wall Art Set of 3","Erosebridal","Amazon.ca","wall-decor","40.79","m.media-amazon.com","yes","https://www.amazon.ca/dp/B0G8TGGTWG","yes","yes","displayName; name; title","no","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate title/displayName/name fields: displayName, name, title","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"bBJcJFGmgEoE1ChtyAOn","Classic Planter","SwipeShop Studio","Amazon","plants","39.99","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Planter%20SwipeShop%20Studio%20plants","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"bEHvLMnTh6jJz5nHgSmx","Modern Bench","SwipeShop Studio","Amazon","storage","152.99","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Bench%20SwipeShop%20Studio%20seating","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"baEYmrocQmXI8mfbLPN9","Cozy Organizer","SwipeShop Studio","Amazon","storage","29.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Organizer%20SwipeShop%20Studio%20storage","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"bcTlOJGTwTXk9TN5CC45","Classic Wall Poster","SwipeShop Studio","Amazon","wall-decor","48.99","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"c2C0u6TEnrNktMtkOb9r","Minimal Kitchen Decor","SwipeShop Studio","Amazon","storage","34.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"cIeVJ9mW3iuC1cYdJySU","Neutral Wall Poster","SwipeShop Studio","Amazon","wall-decor","54.99","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"cSW416UVLkW9wB19XOUt","Bold Kitchen Decor","SwipeShop Studio","Amazon","storage","28.99","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"cTqVOpeH2ayJtf2x2NIb","Classic Coffee Table","SwipeShop Studio","Amazon","storage","144.99","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Coffee%20Table%20SwipeShop%20Studio%20tables","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"d6RzYbC7Z8zDipGVHd0I","Minimal Potted Plant","SwipeShop Studio","Amazon","plants","48.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"dE2oETI1TWhenrj8nSqF","Minimal Table Lamp","SwipeShop Studio","Amazon","lighting","52.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Table%20Lamp%20SwipeShop%20Studio%20lighting","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"dJJLDx6BcOxxyI5ShA6R","Cozy Throw Blanket","SwipeShop Studio","Amazon","cozy-bedroom","39.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Throw%20Blanket%20SwipeShop%20Studio%20Bedding","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"dLvA7L7anaF7FT6o98aX","Cozy Indoor Plant","SwipeShop Studio","Amazon","plants","45.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"dSpIxVadZkNOfoU6ZOny","Soft Area Rug","SwipeShop Studio","Amazon","storage","100.99","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Area%20Rug%20SwipeShop%20Studio%20rugs","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"dVsxPh8k9RHP71k2kLAv","Neutral Ceramic Set","SwipeShop Studio","Amazon","storage","43.99","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"djCJPyOs5GB8tpqx4XNo","Cozy Indoor Plant","SwipeShop Studio","Amazon","plants","45.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"e92apQTJxx6KcFPBAHoR","Modern Accent Chair","SwipeShop Studio","Amazon","storage","164.99","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Accent%20Chair%20SwipeShop%20Studio%20seating","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"eYinwcQCMN8hJ3KtmVj6","Modern Organizer","SwipeShop Studio","Amazon","storage","47.99","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Organizer%20SwipeShop%20Studio%20storage","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"ehiiXoBlePcrdKXD8UDe","Bold Framed Print","SwipeShop Studio","Amazon","wall-decor","63.99","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Framed%20Print%20SwipeShop%20Studio%20wall_art","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
