"id","displayName","name","title","brand","merchant","retailer","category","price","purchaseUrl","asin","imageUrl","imageApproved","isCurated","active","swipeEligible"
"LzDTGvDmO5hHgjlQn0ap","Round Coffee Table","Round Coffee Table","Round Coffee Table","SwipeShop Studio","Amazon","Amazon","storage","149.99","https://www.amazon.ca/s?k=Round%20Coffee%20Table%20SwipeShop%20Studio%20Tables","","https://picsum.photos/seed/tables_01/600/600","no","no","yes","no"
"M9A71PUoXh3XZobuhLv5","Bold Runner Rug","Bold Runner Rug","Bold Runner Rug","SwipeShop Studio","Amazon","Amazon","storage","88.99","https://www.amazon.ca/s?k=Bold%20Runner%20Rug%20SwipeShop%20Studio%20rugs","","https://picsum.photos/seed/rugs_154/600/600","no","no","yes","no"
"MJSrMsHBpYHx0KpQhtmX","Cozy Vanity Mirror","Cozy Vanity Mirror","Cozy Vanity Mirror","SwipeShop Studio","Amazon","Amazon","mirrors","62.99","https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","","https://picsum.photos/seed/mirrors_22/600/600","no","no","yes","no"
"Mepy65gYgwMOaXyCRKNJ","Cozy Framed Print","Cozy Framed Print","Cozy Framed Print","SwipeShop Studio","Amazon","Amazon","wall-decor","54.99","https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_6/600/600","no","no","yes","no"
"Mex7Npc11EWv8BEMdFU1","Classic Ceramic Set","Classic Ceramic Set","Classic Ceramic Set","SwipeShop Studio","Amazon","Amazon","storage","19.99","https://www.amazon.ca/s?k=Classic%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","","https://picsum.photos/seed/kitchen_decor_101/600/600","no","no","yes","no"
"Mez6DrfwXhV2ax9r4u2t","Cozy Kitchen Decor","Cozy Kitchen Decor","Cozy Kitchen Decor","SwipeShop Studio","Amazon","Amazon","storage","22.99","https://www.amazon.ca/s?k=Cozy%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","","https://picsum.photos/seed/kitchen_decor_192/600/600","no","no","yes","no"
"N3ybuj7bEu4mF1Zj85lM","Minimal Line Art Set (2-pack)","Minimal Line Art Set (2-pack)","Minimal Line Art Set (2-pack)","SwipeShop Studio","Amazon","Amazon","wall-decor","29.99","https://www.amazon.ca/s?k=Minimal%20Line%20Art%20Set%20(2-pack)%20SwipeShop%20Studio%20Wall%20Art","","https://picsum.photos/seed/wall_art_02/600/600","no","no","yes","no"
"NBopzWeb2rJGGKrAKuz0","Cozy Wall Poster","Cozy Wall Poster","Cozy Wall Poster","SwipeShop Studio","Amazon","Amazon","wall-decor","54.99","https://www.amazon.ca/s?k=Cozy%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_196/600/600","no","no","yes","no"
"NIu51t1CmhkGT5NXouL8","Cozy Floor Lamp","Cozy Floor Lamp","Cozy Floor Lamp","SwipeShop Studio","Amazon","Amazon","lighting","67.99","https://www.amazon.ca/s?k=Cozy%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","","https://picsum.photos/seed/lighting_147/600/600","no","no","yes","no"
"NO4fMMQsrhDAW05aA40e","Full Length Mirror","Full Length Mirror","Full Length Mirror","SwipeShop Studio","Amazon","Amazon","mirrors","89.99","https://www.amazon.ca/s?k=Full%20Length%20Mirror%20SwipeShop%20Studio%20Mirrors","","https://picsum.photos/seed/mirrors_02/600/600","no","no","yes","no"
"NRGTGdTScA6VdUBh63PG","Minimal Line Art Set (2-pack)","Minimal Line Art Set (2-pack)","Minimal Line Art Set (2-pack)","SwipeShop Studio","Amazon","Amazon","wall-decor","29.99","https://www.amazon.ca/s?k=Minimal%20Line%20Art%20Set%20(2-pack)%20SwipeShop%20Studio%20Wall%20Art","","https://picsum.photos/seed/wall_art_02/600/600","no","no","yes","no"
"Nay2YSWy8F2gPd1TyGnx","Cozy Canvas Art","Cozy Canvas Art","Cozy Canvas Art","SwipeShop Studio","Amazon","Amazon","wall-decor","48.99","https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_184/600/600","no","no","yes","no"
"NoKD2XdFMWO4LETAfixS","Cozy Framed Print","Cozy Framed Print","Cozy Framed Print","SwipeShop Studio","Amazon","Amazon","wall-decor","63.99","https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_49/600/600","no","no","yes","no"
"NvtnCbVpjcAa0X4HOscT","Soft Storage Basket","Soft Storage Basket","Soft Storage Basket","SwipeShop Studio","Amazon","Amazon","storage","35.99","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage","","https://picsum.photos/seed/storage_3/600/600","no","no","yes","no"
"O6jxpN8pF8oi349mpfIS","Cozy Sheet Set","Cozy Sheet Set","Cozy Sheet Set","SwipeShop Studio","Amazon","Amazon","cozy-bedroom","69.99","https://www.amazon.ca/s?k=Cozy%20Sheet%20Set%20SwipeShop%20Studio%20bedding","","https://picsum.photos/seed/bedding_131/600/600","no","no","yes","no"
"OGGXsgNNFCJFD4iwcbVu","Soft Bench","Soft Bench","Soft Bench","SwipeShop Studio","Amazon","Amazon","storage","158.99","https://www.amazon.ca/s?k=Soft%20Bench%20SwipeShop%20Studio%20seating","","https://picsum.photos/seed/seating_154/600/600","no","no","yes","no"
"OKGfTZSnPdOrfyT9VQiU","Classic Wool Rug","Classic Wool Rug","Classic Wool Rug","SwipeShop Studio","Amazon","Amazon","storage","85.99","https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs","","https://picsum.photos/seed/rugs_53/600/600","no","no","yes","no"
"OOeKiBpymqbQpwejOHOx","Modern Table Lamp","Modern Table Lamp","Modern Table Lamp","SwipeShop Studio","Amazon","Amazon","lighting","49.99","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20Lighting","","https://picsum.photos/seed/lighting_01/600/600","no","no","yes","no"
"OlB5PDnxLTsXAkSxJ3sD","Modern Stool","Modern Stool","Modern Stool","SwipeShop Studio","Amazon","Amazon","storage","158.99","https://www.amazon.ca/s?k=Modern%20Stool%20SwipeShop%20Studio%20seating","","https://picsum.photos/seed/seating_184/600/600","no","no","yes","no"
"Oq56hkVTLzwF1jUEVWpY","Cozy Shelf Unit","Cozy Shelf Unit","Cozy Shelf Unit","SwipeShop Studio","Amazon","Amazon","storage","47.99","https://www.amazon.ca/s?k=Cozy%20Shelf%20Unit%20SwipeShop%20Studio%20storage","","https://picsum.photos/seed/storage_67/600/600","no","no","yes","no"
"OrdG44desgXQ2bWcnaOC","Neutral Indoor Plant","Neutral Indoor Plant","Neutral Indoor Plant","SwipeShop Studio","Amazon","Amazon","plants","24.99","https://www.amazon.ca/s?k=Neutral%20Indoor%20Plant%20SwipeShop%20Studio%20plants","","https://picsum.photos/seed/plants_71/600/600","no","no","yes","no"
"OuxOf0wevbdPagSL3ypJ","Minimal Canister Set","Minimal Canister Set","Minimal Canister Set","SwipeShop Studio","Amazon","Amazon","storage","34.99","https://www.amazon.ca/s?k=Minimal%20Canister%20Set%20SwipeShop%20Studio%20Kitchen%20Decor","","https://picsum.photos/seed/kitchen_01/600/600","no","no","yes","no"
"OwLi5Rxj29Cw1dyOneok","Modern Table Lamp","Modern Table Lamp","Modern Table Lamp","SwipeShop Studio","Amazon","Amazon","lighting","67.99","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting","","https://picsum.photos/seed/lighting_167/600/600","no","no","yes","no"
"Oypy1o6XAQXLNLDpnAlS","Entryway Shoe Cabinet","Entryway Shoe Cabinet","Entryway Shoe Cabinet","SwipeShop Studio","Amazon","Amazon","storage","159.99","https://www.amazon.ca/s?k=Entryway%20Shoe%20Cabinet%20SwipeShop%20Studio%20Storage","","https://picsum.photos/seed/storage_03/600/600","no","no","yes","no"
"P5YfkRfzNMNzoT3RGxw1","Neutral Framed Print","Neutral Framed Print","Neutral Framed Print","SwipeShop Studio","Amazon","Amazon","wall-decor","63.99","https://www.amazon.ca/s?k=Neutral%20Framed%20Print%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_109/600/600","no","no","yes","no"
"PA2B42hxNlju4Tno7P0f","Cozy Vanity Mirror","Cozy Vanity Mirror","Cozy Vanity Mirror","SwipeShop Studio","Amazon","Amazon","mirrors","68.99","https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","","https://picsum.photos/seed/mirrors_24/600/600","no","no","yes","no"
"PE55ozLPYpmVboSJyGFs","Cozy Duvet Set","Cozy Duvet Set","Cozy Duvet Set","SwipeShop Studio","Amazon","Amazon","cozy-bedroom","69.99","https://www.amazon.ca/s?k=Cozy%20Duvet%20Set%20SwipeShop%20Studio%20bedding","","https://picsum.photos/seed/bedding_61/600/600","no","no","yes","no"
"PFXVSycITdF7huhZmEye","Minimal Potted Plant","Minimal Potted Plant","Minimal Potted Plant","SwipeShop Studio","Amazon","Amazon","plants","42.99","https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants","","https://picsum.photos/seed/plants_87/600/600","no","no","yes","no"
"PJ2Ap78oZWlZt9IY5rVm","Minimal Indoor Plant","Minimal Indoor Plant","Minimal Indoor Plant","SwipeShop Studio","Amazon","Amazon","plants","30.99","https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants","","https://picsum.photos/seed/plants_33/600/600","no","no","yes","no"
"PPzqIjnx5hCeGkTGzDMP","Wood Cutting Board Set","Wood Cutting Board Set","Wood Cutting Board Set","SwipeShop Studio","Amazon","Amazon","storage","29.99","https://www.amazon.ca/s?k=Wood%20Cutting%20Board%20Set%20SwipeShop%20Studio%20Kitchen%20Decor","","https://picsum.photos/seed/kitchen_02/600/600","no","no","yes","no"
"PWaGYUh8KhJuudoWcVUY","Bold Pillow Set","Bold Pillow Set","Bold Pillow Set","SwipeShop Studio","Amazon","Amazon","cozy-bedroom","87.99","https://www.amazon.ca/s?k=Bold%20Pillow%20Set%20SwipeShop%20Studio%20bedding","","https://picsum.photos/seed/bedding_167/600/600","no","no","yes","no"
"PwSaPNIUbIqlAsmXUbVK","Cozy Bench","Cozy Bench","Cozy Bench","SwipeShop Studio","Amazon","Amazon","storage","152.99","https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating","","https://picsum.photos/seed/seating_172/600/600","no","no","yes","no"
"Px5moiGARzxBWB1x1PL1","Modern Pendant Light","Modern Pendant Light","Modern Pendant Light","SwipeShop Studio","Amazon","Amazon","lighting","58.99","https://www.amazon.ca/s?k=Modern%20Pendant%20Light%20SwipeShop%20Studio%20lighting","","https://picsum.photos/seed/lighting_104/600/600","no","no","yes","no"
"QDlwKWdA9DEJgX6PeC4e","Classic Side Table","Classic Side Table","Classic Side Table","SwipeShop Studio","Amazon","Amazon","storage","135.99","https://www.amazon.ca/s?k=Classic%20Side%20Table%20SwipeShop%20Studio%20tables","","https://picsum.photos/seed/tables_83/600/600","no","no","yes","no"
"QGckn4u82CqKcQNJq2qh","Modern Area Rug","Modern Area Rug","Modern Area Rug","SwipeShop Studio","Amazon","Amazon","storage","82.99","https://www.amazon.ca/s?k=Modern%20Area%20Rug%20SwipeShop%20Studio%20rugs","","https://picsum.photos/seed/rugs_52/600/600","no","no","yes","no"
"QOkjTvijsp93TRG8utN4","Round Coffee Table","Round Coffee Table","Round Coffee Table","SwipeShop Studio","Amazon","Amazon","storage","149.99","https://www.amazon.ca/s?k=Round%20Coffee%20Table%20SwipeShop%20Studio%20Tables","","https://picsum.photos/seed/tables_01/600/600","no","no","yes","no"
"QPEWqiPsXLBNioN5HhTX","Minimal Framed Print","Minimal Framed Print","Minimal Framed Print","SwipeShop Studio","Amazon","Amazon","wall-decor","39.99","https://www.amazon.ca/s?k=Minimal%20Framed%20Print%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_111/600/600","no","no","yes","no"
"QrrjTDQSRNuUVajwFG1U","Modern Framed Print","Modern Framed Print","Modern Framed Print","SwipeShop Studio","Amazon","Amazon","wall-decor","57.99","https://www.amazon.ca/s?k=Modern%20Framed%20Print%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_77/600/600","no","no","yes","no"
"RBmRveafFpCazaMCS3lT","Soft Wall Poster","Soft Wall Poster","Soft Wall Poster","SwipeShop Studio","Amazon","Amazon","wall-decor","54.99","https://www.amazon.ca/s?k=Soft%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_6/600/600","no","no","yes","no"
"RDAqIX0ckCncC4s2v7dA","Soft Serving Tray","Soft Serving Tray","Soft Serving Tray","SwipeShop Studio","Amazon","Amazon","storage","34.99","https://www.amazon.ca/s?k=Soft%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor","","https://picsum.photos/seed/kitchen_decor_126/600/600","no","no","yes","no"
"RDqmiKLKcNHsM71BCVN1","Classic Ceramic Set","Classic Ceramic Set","Classic Ceramic Set","SwipeShop Studio","Amazon","Amazon","storage","43.99","https://www.amazon.ca/s?k=Classic%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","","https://picsum.photos/seed/kitchen_decor_149/600/600","no","no","yes","no"
"ReKSd59RVrO37RDyg4BB","Soft Table Lamp","Soft Table Lamp","Soft Table Lamp","SwipeShop Studio","Amazon","Amazon","lighting","73.99","https://www.amazon.ca/s?k=Soft%20Table%20Lamp%20SwipeShop%20Studio%20lighting","","https://picsum.photos/seed/lighting_49/600/600","no","no","yes","no"
"RrZcEePDTMRIefwpoaNG","Neutral Area Rug","Neutral Area Rug","Neutral Area Rug","SwipeShop Studio","Amazon","Amazon","storage","79.99","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20Rugs","","https://picsum.photos/seed/rugs_01/600/600","no","no","yes","no"
"SQOHrDkjXbdGNvuBkEtf","Minimal Framed Print","Minimal Framed Print","Minimal Framed Print","SwipeShop Studio","Amazon","Amazon","wall-decor","45.99","https://www.amazon.ca/s?k=Minimal%20Framed%20Print%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_143/600/600","no","no","yes","no"
"SnJ5ymEZtgCnv65nPykL","Cozy Indoor Plant","Cozy Indoor Plant","Cozy Indoor Plant","SwipeShop Studio","Amazon","Amazon","plants","30.99","https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants","","https://picsum.photos/seed/plants_163/600/600","no","no","yes","no"
"Sy4SbeuZKMV8LTHEzlmB","Neutral Stool","Neutral Stool","Neutral Stool","SwipeShop Studio","Amazon","Amazon","storage","149.99","https://www.amazon.ca/s?k=Neutral%20Stool%20SwipeShop%20Studio%20seating","","https://picsum.photos/seed/seating_121/600/600","no","no","yes","no"
"SzkcaSVq0rUqnzVrEDDX","Modern Storage Basket","Modern Storage Basket","Modern Storage Basket","SwipeShop Studio","Amazon","Amazon","storage","53.99","https://www.amazon.ca/s?k=Modern%20Storage%20Basket%20SwipeShop%20Studio%20storage","","https://picsum.photos/seed/storage_169/600/600","no","no","yes","no"
"TrTxeMY6b0Lvg0j7Njou","Neutral Accent Chair","Neutral Accent Chair","Neutral Accent Chair","SwipeShop Studio","Amazon","Amazon","storage","176.99","https://www.amazon.ca/s?k=Neutral%20Accent%20Chair%20SwipeShop%20Studio%20seating","","https://picsum.photos/seed/seating_20/600/600","no","no","yes","no"
"TrkWmMX3QppV8s27M6Ct","Classic Storage Basket","Classic Storage Basket","Classic Storage Basket","SwipeShop Studio","Amazon","Amazon","storage","56.99","https://www.amazon.ca/s?k=Classic%20Storage%20Basket%20SwipeShop%20Studio%20storage","","https://picsum.photos/seed/storage_110/600/600","no","no","yes","no"
"TxOjvruVXo7NTtsmwlMh","Soft Wall Poster","Soft Wall Poster","Soft Wall Poster","SwipeShop Studio","Amazon","Amazon","wall-decor","57.99","https://www.amazon.ca/s?k=Soft%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_47/600/600","no","no","yes","no"
"U8cavhZoProJ1QaZFbLa","Classic Area Rug","Classic Area Rug","Classic Area Rug","SwipeShop Studio","Amazon","Amazon","storage","106.99","https://www.amazon.ca/s?k=Classic%20Area%20Rug%20SwipeShop%20Studio%20rugs","","https://picsum.photos/seed/rugs_50/600/600","no","no","yes","no"
"UDmKGt5BjOIaWjgT6AB0","Bold Canvas Art","Bold Canvas Art","Bold Canvas Art","SwipeShop Studio","Amazon","Amazon","wall-decor","63.99","https://www.amazon.ca/s?k=Bold%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_129/600/600","no","no","yes","no"
"UHPoTjsWAhkp6SEaDZZP","Modern Wool Rug","Modern Wool Rug","Modern Wool Rug","SwipeShop Studio","Amazon","Amazon","storage","97.99","https://www.amazon.ca/s?k=Modern%20Wool%20Rug%20SwipeShop%20Studio%20rugs","","https://picsum.photos/seed/rugs_67/600/600","no","no","yes","no"
"UJ6fbmZ3gwQKBgfYLLg8","Minimal Pendant Light","Minimal Pendant Light","Minimal Pendant Light","SwipeShop Studio","Amazon","Amazon","lighting","89.99","https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20Lighting","","https://picsum.photos/seed/lighting_03/600/600","no","no","yes","no"
"UX2hJPJ7nSG8esrSTgHu","Minimal Console Table","Minimal Console Table","Minimal Console Table","SwipeShop Studio","Amazon","Amazon","storage","129.99","https://www.amazon.ca/s?k=Minimal%20Console%20Table%20SwipeShop%20Studio%20Tables","","https://picsum.photos/seed/tables_03/600/600","no","no","yes","no"
"Umm1g8vYl7iP5NOnnQO0","Vintage Pattern Rug","Vintage Pattern Rug","Vintage Pattern Rug","SwipeShop Studio","Amazon","Amazon","storage","109.99","https://www.amazon.ca/s?k=Vintage%20Pattern%20Rug%20SwipeShop%20Studio%20Rugs","","https://picsum.photos/seed/rugs_02/600/600","no","no","yes","no"
"UueI1viRMI0Duzxpg3TM","Modern Stool","Modern Stool","Modern Stool","SwipeShop Studio","Amazon","Amazon","storage","158.99","https://www.amazon.ca/s?k=Modern%20Stool%20SwipeShop%20Studio%20seating","","https://picsum.photos/seed/seating_114/600/600","no","no","yes","no"
"Uvao2qupXiHlzErPF5V5","Cozy Wool Rug","Cozy Wool Rug","Cozy Wool Rug","SwipeShop Studio","Amazon","Amazon","storage","82.99","https://www.amazon.ca/s?k=Cozy%20Wool%20Rug%20SwipeShop%20Studio%20rugs","","https://picsum.photos/seed/rugs_92/600/600","no","no","yes","no"
"VG0lk5f4d19OqMlNXoNL","Bold Table Lamp","Bold Table Lamp","Bold Table Lamp","SwipeShop Studio","Amazon","Amazon","lighting","61.99","https://www.amazon.ca/s?k=Bold%20Table%20Lamp%20SwipeShop%20Studio%20lighting","","https://picsum.photos/seed/lighting_5/600/600","no","no","yes","no"
"VHnuiH20ZBKw59LYPi1A","Neutral Side Table","Neutral Side Table","Neutral Side Table","SwipeShop Studio","Amazon","Amazon","storage","144.99","https://www.amazon.ca/s?k=Neutral%20Side%20Table%20SwipeShop%20Studio%20tables","","https://picsum.photos/seed/tables_96/600/600","no","no","yes","no"
"VKvvkAi4r0pAkIsC59uh","Ceramic Vase (Kitchen Shelf)","Ceramic Vase (Kitchen Shelf)","Ceramic Vase (Kitchen Shelf)","SwipeShop Studio","Amazon","Amazon","shelf-styling","24.99","https://www.amazon.ca/s?k=Ceramic%20Vase%20(Kitchen%20Shelf)%20SwipeShop%20Studio%20Kitchen%20Decor","","https://picsum.photos/seed/kitchen_03/600/600","no","no","yes","no"
"VhFIYKqZ8u1QxJdVadZc","Minimal Wool Rug","Minimal Wool Rug","Minimal Wool Rug","SwipeShop Studio","Amazon","Amazon","storage","100.99","https://www.amazon.ca/s?k=Minimal%20Wool%20Rug%20SwipeShop%20Studio%20rugs","","https://picsum.photos/seed/rugs_88/600/600","no","no","yes","no"
"VtFWEfuFumwsNuE4Awnx","Cozy Kitchen Decor","Cozy Kitchen Decor","Cozy Kitchen Decor","SwipeShop Studio","Amazon","Amazon","storage","43.99","https://www.amazon.ca/s?k=Cozy%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","","https://picsum.photos/seed/kitchen_decor_119/600/600","no","no","yes","no"
"W9aIYTCb8sKURxg2PKuP","Soft Console Table","Soft Console Table","Soft Console Table","SwipeShop Studio","Amazon","Amazon","storage","141.99","https://www.amazon.ca/s?k=Soft%20Console%20Table%20SwipeShop%20Studio%20tables","","https://picsum.photos/seed/tables_5/600/600","no","no","yes","no"
"WQSpAGSEMNDaUZamhpwH","Modern Organizer","Modern Organizer","Modern Organizer","SwipeShop Studio","Amazon","Amazon","storage","47.99","https://www.amazon.ca/s?k=Modern%20Organizer%20SwipeShop%20Studio%20storage","","https://picsum.photos/seed/storage_7/600/600","no","no","yes","no"
"WS9odWgps2KW2xmBqI0U","Bold Canvas Art","Bold Canvas Art","Bold Canvas Art","SwipeShop Studio","Amazon","Amazon","wall-decor","51.99","https://www.amazon.ca/s?k=Bold%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_105/600/600","no","no","yes","no"
"Wp5Hh4nwZWWDScLuEzhV","Bold Side Table","Bold Side Table","Bold Side Table","SwipeShop Studio","Amazon","Amazon","storage","156.99","https://www.amazon.ca/s?k=Bold%20Side%20Table%20SwipeShop%20Studio%20tables","","https://picsum.photos/seed/tables_20/600/600","no","no","yes","no"
"XA63AfhZCwtHjx70onpA","Bold Accent Chair","Bold Accent Chair","Bold Accent Chair","SwipeShop Studio","Amazon","Amazon","storage","170.99","https://www.amazon.ca/s?k=Bold%20Accent%20Chair%20SwipeShop%20Studio%20seating","","https://picsum.photos/seed/seating_48/600/600","no","no","yes","no"
"XENh1h4zqTwzlWVMUTwK","Bold Floor Lamp","Bold Floor Lamp","Bold Floor Lamp","SwipeShop Studio","Amazon","Amazon","lighting","52.99","https://www.amazon.ca/s?k=Bold%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","","https://picsum.photos/seed/lighting_82/600/600","no","no","yes","no"
"XXsLWfKqrOe2XsE5prLK","Minimal Potted Plant","Minimal Potted Plant","Minimal Potted Plant","SwipeShop Studio","Amazon","Amazon","plants","30.99","https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants","","https://picsum.photos/seed/plants_13/600/600","no","no","yes","no"
"XZtwaNwm08Gj9ePWXNGp","Classic Accent Chair","Classic Accent Chair","Classic Accent Chair","SwipeShop Studio","Amazon","Amazon","storage","167.99","https://www.amazon.ca/s?k=Classic%20Accent%20Chair%20SwipeShop%20Studio%20seating","","https://picsum.photos/seed/seating_27/600/600","no","no","yes","no"
"XbhDnglPmGeoP21oziIu","Round Wall Mirror","Round Wall Mirror","Round Wall Mirror","SwipeShop Studio","Amazon","Amazon","mirrors","59.99","https://www.amazon.ca/s?k=Round%20Wall%20Mirror%20SwipeShop%20Studio%20Mirrors","","https://picsum.photos/seed/mirrors_01/600/600","no","no","yes","no"
"XgpUDXkN57NeAb4WKd0g","Minimal Wall Poster","Minimal Wall Poster","Minimal Wall Poster","SwipeShop Studio","Amazon","Amazon","wall-decor","48.99","https://www.amazon.ca/s?k=Minimal%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","","https://picsum.photos/seed/wall_art_64/600/600","no","no","yes","no"
"XnMHSot1mGpUfLEABAOD","Neutral Vanity Mirror","Neutral Vanity Mirror","Neutral Vanity Mirror","SwipeShop Studio","Amazon","Amazon","mirrors","83.99","https://www.amazon.ca/s?k=Neutral%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","","https://picsum.photos/seed/mirrors_159/600/600","no","no","yes","no"
"Y45emFk8pvBLwQTABzDs","Classic Floor Lamp","Classic Floor Lamp","Classic Floor Lamp","SwipeShop Studio","Amazon","Amazon","lighting","58.99","https://www.amazon.ca/s?k=Classic%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","","https://picsum.photos/seed/lighting_24/600/600","no","no","yes","no"
"Y9DkeoFM4dJwiKRY0gqR","Classic Coffee Table","Classic Coffee Table","Classic Coffee Table","SwipeShop Studio","Amazon","Amazon","storage","138.99","https://www.amazon.ca/s?k=Classic%20Coffee%20Table%20SwipeShop%20Studio%20tables","","https://picsum.photos/seed/tables_194/600/600","no","no","yes","no"
"YFoskHPJTgdUzqAAPLOs","Bouclé Accent Chair","Bouclé Accent Chair","Bouclé Accent Chair","SwipeShop Studio","Amazon","Amazon","storage","229.99","https://www.amazon.ca/s?k=Boucl%C3%A9%20Accent%20Chair%20SwipeShop%20Studio%20Seating","","https://picsum.photos/seed/seating_01/600/600","no","no","yes","no"
"YMwZr5XmQ3QjU3tYIWTM","Ceramic Planter Set (2-pack)","Ceramic Planter Set (2-pack)","Ceramic Planter Set (2-pack)","SwipeShop Studio","Amazon","Amazon","plants","29.99","https://www.amazon.ca/s?k=Ceramic%20Planter%20Set%20(2-pack)%20SwipeShop%20Studio%20Plants","","https://picsum.photos/seed/plants_02/600/600","no","no","yes","no"
"YRMa2MrpePewrUwK3QYJ","Cozy Bench","Cozy Bench","Cozy Bench","SwipeShop Studio","Amazon","Amazon","storage","170.99","https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating","","https://picsum.photos/seed/seating_108/600/600","no","no","yes","no"
"YaMxxCu3DU7nuwsb5CVB","Minimal Wool Rug","Minimal Wool Rug","Minimal Wool Rug","SwipeShop Studio","Amazon","Amazon","storage","100.99","https://www.amazon.ca/s?k=Minimal%20Wool%20Rug%20SwipeShop%20Studio%20rugs","","https://picsum.photos/seed/rugs_188/600/600","no","no","yes","no"
"YecowXL6FuNdGwIwHEDH","Modern Potted Plant","Modern Potted Plant","Modern Potted Plant","SwipeShop Studio","Amazon","Amazon","plants","39.99","https://www.amazon.ca/s?k=Modern%20Potted%20Plant%20SwipeShop%20Studio%20plants","","https://picsum.photos/seed/plants_16/600/600","no","no","yes","no"
"YkhHPWxGxKgxvqTUhTry","Cozy Wool Rug","Cozy Wool Rug","Cozy Wool Rug","SwipeShop Studio","Amazon","Amazon","storage","100.99","https://www.amazon.ca/s?k=Cozy%20Wool%20Rug%20SwipeShop%20Studio%20rugs","","https://picsum.photos/seed/rugs_8/600/600","no","no","yes","no"
"YmRxIaSGCenthPq7Y0uB","Bold Indoor Plant","Bold Indoor Plant","Bold Indoor Plant","SwipeShop Studio","Amazon","Amazon","plants","24.99","https://www.amazon.ca/s?k=Bold%20Indoor%20Plant%20SwipeShop%20Studio%20plants","","https://picsum.photos/seed/plants_121/600/600","no","no","yes","no"
"Yq6OK3954O2FlRzjRKdC","Minimal Pillow Set (2-pack)","Minimal Pillow Set (2-pack)","Minimal Pillow Set (2-pack)","SwipeShop Studio","Amazon","Amazon","cozy-bedroom","29.99","https://www.amazon.ca/s?k=Minimal%20Pillow%20Set%20(2-pack)%20SwipeShop%20Studio%20Bedding","","https://picsum.photos/seed/bedding_03/600/600","no","no","yes","no"
"YtVL29nE6xDf7KoineFM","Cozy Duvet Set","Cozy Duvet Set","Cozy Duvet Set","SwipeShop Studio","Amazon","Amazon","cozy-bedroom","81.99","https://www.amazon.ca/s?k=Cozy%20Duvet%20Set%20SwipeShop%20Studio%20bedding","","https://picsum.photos/seed/bedding_85/600/600","no","no","yes","no"
