id,title,merchant,brand,asin,active,swipeEligible,imageApproved,isCurated,purchaseUrl,imageUrl
mFN9Nw5rpq0IQBd4YEwI,Minimal Pendant Light,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_144/600/600
p7QaKRQuSUas16wLF9qi,Minimal Pendant Light,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20Lighting,https://picsum.photos/seed/lighting_03/600/600
s8HtgAJI3uU4YqrQqbha,Minimal Pendant Light,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_104/600/600
UJ6fbmZ3gwQKBgfYLLg8,Minimal Pendant Light,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20Lighting,https://picsum.photos/seed/lighting_03/600/600
09QOiR7lChQWvQxUCxOm,Minimal Pillow Set,Amazon,SwipeShop Studio,B07XXRKMCW,true,true,false,false,https://www.amazon.ca/dp/B07XXRKMCW/ref=nosim?tag=YOURREALTAG-20,https://shoppurilite.ca/cdn/shop/files/613A4InUrUL._AC_SL1500.jpg?v=1754039540
D2wv5aRMwrHe4h65JT18,Minimal Pillow Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Pillow%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_70/600/600
EVzzZE2CDnt2r5fmOt5K,Minimal Pillow Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Pillow%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_15/600/600
HSZrWfxiXuuevvlnT4qG,Minimal Pillow Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Pillow%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_34/600/600
x4G9zOn0DLxg5bUZh84U,Minimal Pillow Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Pillow%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_118/600/600
vGFeJh440cdnN5JvDBQd,Minimal Pillow Set (2-pack),Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Pillow%20Set%20(2-pack)%20SwipeShop%20Studio%20Bedding,https://picsum.photos/seed/bedding_03/600/600
Yq6OK3954O2FlRzjRKdC,Minimal Pillow Set (2-pack),Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Pillow%20Set%20(2-pack)%20SwipeShop%20Studio%20Bedding,https://picsum.photos/seed/bedding_03/600/600
0p113dqwz2AktGL1LKwO,Minimal Planter,Amazon,SwipeShop Studio,B0B3RNR33Y,true,true,false,false,https://www.amazon.ca/dp/B0B3RNR33Y/ref=nosim?tag=YOURREALTAG-20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMppMT8j2J_FjY6epUxqBLtPfZ7RH4h4lrCg&s
Gcpej4Q92ZYWkvIdBxsw,Minimal Planter,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Planter%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_30/600/600
pSEPGqygx8W1Xzr0KciF,Minimal Planter,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Planter%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_15/600/600
x2QszWxaYW0c662SOFLI,Minimal Planter,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Planter%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_135/600/600
yWri0ZZxiTk9aQ30OqYJ,Minimal Planter,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Planter%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_199/600/600
d6RzYbC7Z8zDipGVHd0I,Minimal Potted Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_179/600/600
FUjiAwBCpaLHKDghhtIO,Minimal Potted Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_2/600/600
PFXVSycITdF7huhZmEye,Minimal Potted Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_87/600/600
wrnMxJOirYCplC9mDlGZ,Minimal Potted Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_59/600/600
XXsLWfKqrOe2XsE5prLK,Minimal Potted Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_13/600/600
25rsjAVfziaNsnTEJiWl,Minimal Round Mirror,Amazon,SwipeShop Studio,B0DGXDWNG4,true,false,false,false,https://www.amazon.ca/dp/B0DGXDWNG4/ref=nosim?tag=YOURREALTAG-20,https://picsum.photos/seed/mirrors_132/600/600
FVbdKy6519GIVRLfFYfn,Minimal Round Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Round%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_122/600/600
gqdVaZuwzQBv2APnUjHZ,Minimal Round Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Round%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_4/600/600
mIvsTTucnzIYIF6YuaW0,Minimal Round Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Round%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_171/600/600
2bllusfsCmNnvXQuBd2U,Minimal Runner Rug,Amazon,SwipeShop Studio,B0D9P5N6BJ,true,false,false,false,https://www.amazon.ca/dp/B0D9P5N6BJ/ref=nosim?tag=YOURREALTAG-20,https://picsum.photos/seed/rugs_39/600/600
50hRpp0WyhPKOWYg3irI,Minimal Runner Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Runner%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_113/600/600
FTGkeqyCByUkUSLRs1GP,Minimal Runner Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Runner%20Rug%20SwipeShop%20Studio%20Rugs,https://picsum.photos/seed/rugs_03/600/600
tRdGcHO8Tagk1KretSrq,Minimal Runner Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Runner%20Rug%20SwipeShop%20Studio%20Rugs,https://picsum.photos/seed/rugs_03/600/600
6nX61zTS0T5yAB2FK5IJ,Minimal Serving Tray,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_114/600/600
YzwTNCZfBNm9d1jH361I,Minimal Sheet Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Sheet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_165/600/600
8joz5ayFmSriprsu5mSc,Minimal Shelf Unit,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Shelf%20Unit%20SwipeShop%20Studio%20Storage,https://picsum.photos/seed/storage_02/600/600
G58YHXBd57w3nNqvbsYL,Minimal Shelf Unit,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Shelf%20Unit%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_189/600/600
HgGe5ua4dgui4dljcljW,Minimal Shelf Unit,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Shelf%20Unit%20SwipeShop%20Studio%20Storage,https://picsum.photos/seed/storage_02/600/600
3CI067BHtUQfr5Gl8nX9,Minimal Side Table,Amazon,SwipeShop Studio,B0DDPY7Y8D,true,false,false,false,https://www.amazon.ca/dp/B0DDPY7Y8D/ref=nosim?tag=YOURREALTAG-20,https://picsum.photos/seed/tables_79/600/600
BXFtGgQbDjzmuBP6hh9P,Minimal Stool,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Stool%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_127/600/600
Ep6lF3ZOzzDNqS1MhE9F,Minimal Stool,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Stool%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_83/600/600
mK2XYsW8heUc0R00ZeMB,Minimal Stool,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Stool%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_25/600/600
YwqJSZC0iyA1sVKSngLP,Minimal Stool,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Stool%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_118/600/600
3i91qW7P7YyclDNkMvez,Minimal Storage Basket,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Storage%20Basket%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_125/600/600
B4JpjRxtZjLL27uuAPDA,Minimal Storage Basket,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Storage%20Basket%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_172/600/600
wYxbKI42AbHzZIdTSIfh,Minimal Storage Basket,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Storage%20Basket%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_21/600/600
dE2oETI1TWhenrj8nSqF,Minimal Table Lamp,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Table%20Lamp%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_42/600/600
F08hJ9GAZtSmqfzwJj6R,Minimal Vanity Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_113/600/600
kqxsKI3sdZTbMxF85lFB,Minimal Vanity Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_200/600/600
tCCyfzcrnCNB8B6XHrix,Minimal Vanity Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_65/600/600
oonOKl2FYHBjlZO9rjP5,Minimal Wall Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_90/600/600
AhWQByDizdet2QOvKlse,Minimal Wall Poster,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_148/600/600
uG8qhh6L11Uoouw8rFiU,Minimal Wall Poster,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_123/600/600
wItmhgyblvmUxreQYvx5,Minimal Wall Poster,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_66/600/600
XgpUDXkN57NeAb4WKd0g,Minimal Wall Poster,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_64/600/600
0ViJxN1ldrp1NcAYhXSL,Minimal Wool Rug,Amazon,SwipeShop Studio,B0FH2XQMK9,true,true,false,false,https://www.amazon.ca/dp/B0FH2XQMK9/ref=nosim?tag=YOURREALTAG-20,https://i5.walmartimages.com/asr/570a7a8b-1d53-4d29-a04a-d7927c461eb8.ed1ba53ffd03e2272b550086af21c8a7.jpeg
VhFIYKqZ8u1QxJdVadZc,Minimal Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_88/600/600
winh6yFGspDNq52cSlmv,Minimal Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_31/600/600
wu8SClbTAHqifTuFJwPl,Minimal Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_145/600/600
YaMxxCu3DU7nuwsb5CVB,Minimal Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Minimal%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_188/600/600
e92apQTJxx6KcFPBAHoR,Modern Accent Chair,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Accent%20Chair%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_156/600/600
EVMtl4FSsITPTsDKxk47,Modern Accent Chair,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Accent%20Chair%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_150/600/600
2rt88QgqOQfvU8FfH5tr,Modern Area Rug,Amazon,SwipeShop Studio,B0F3Y4NLSL,true,false,false,false,https://www.amazon.ca/dp/B0F3Y4NLSL/ref=nosim?tag=YOURREALTAG-20,https://picsum.photos/seed/rugs_66/600/600
3IvvkM1cjwWKvWe2xqWz,Modern Area Rug,Amazon,SwipeShop Studio,B0DFQBDTH1,true,false,false,false,https://www.amazon.ca/dp/B0DFQBDTH1/ref=nosim?tag=YOURREALTAG-20,https://picsum.photos/seed/rugs_100/600/600
3kJktPZUIZ9zxjLfwYqP,Modern Area Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Area%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_183/600/600
6wtOmNX5qQ4rXcfrKhba,Modern Area Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Area%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_77/600/600
QGckn4u82CqKcQNJq2qh,Modern Area Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Area%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_52/600/600
sP3kiqrG2HmbbCtAaRZl,Modern Area Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Area%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_21/600/600
bEHvLMnTh6jJz5nHgSmx,Modern Bench,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Bench%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_112/600/600
vzDzTS7KLREZL4Mb9fro,Modern Canvas Art,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Canvas%20Art%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_198/600/600
71zPtMZHKYe8jb2WhUK2,Modern Ceramic Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_136/600/600
Dy2pHWRdHm8NqrnNyMOS,Modern Ceramic Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_95/600/600
fAg3kZD0krl9DWXkbOJ1,Modern Ceramic Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_73/600/600
D8bmaalqScM8Z2b69302,Modern Coffee Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Coffee%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_157/600/600
wrwXppMDRyvYNKUGF3Dc,Modern Coffee Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Coffee%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_18/600/600
tM5RRa4HzRppbVEjtIxy,Modern Console Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Console%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_53/600/600
YvE475fCziRiv9Whxc85,Modern Console Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Console%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_139/600/600
0xXjOhR9WVTIUuwGxESD,Modern Dining Chair,Amazon,SwipeShop Studio,B0DJR71CRZ,true,false,false,false,https://www.amazon.ca/dp/B0DJR71CRZ/ref=nosim?tag=YOURREALTAG-20,https://img-us.aosomcdn.com/thumbnail/100/n0/product/2022/10/31/2N790f1842c7c632d.jpg
1KsituU0cCR7EWQIsekR,Modern Dining Chair,Amazon,SwipeShop Studio,B0FQ5BB15D,true,false,false,false,https://www.amazon.ca/dp/B0FQ5BB15D/ref=nosim?tag=YOURREALTAG-20,https://images.thdstatic.com/productImages/ad8854dd-f98b-488b-b79b-6d4a2bef8138/svn/brown-wonder-comfort-dining-chairs-tn-2dc5081-pl-64_600.jpg
HnoAE1mhxHE2uNmm4xIM,Modern Duvet Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Duvet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_185/600/600
96Tk11l4wOaeSCYOpbtY,Modern Floor Lamp,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Floor%20Lamp%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_23/600/600
H8xdUfqETJS2MIRlO47s,Modern Floor Lamp,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Floor%20Lamp%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_140/600/600
jNGlFh5uBpPh86Q3etwe,Modern Framed Print,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Framed%20Print%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_158/600/600
QrrjTDQSRNuUVajwFG1U,Modern Framed Print,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Framed%20Print%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_77/600/600
3MACvF4c8REBDFb1aYjw,Modern Indoor Plant,Amazon,SwipeShop Studio,B0CBYLJSGG,true,false,false,false,https://www.amazon.ca/dp/B0CBYLJSGG/ref=nosim?tag=YOURREALTAG-20,https://picsum.photos/seed/plants_173/600/600
4Zv6M1Jic8q4Luh3ldHM,Modern Indoor Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Indoor%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_37/600/600
JZEy8zMjymcyp4KsLqSL,Modern Indoor Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Indoor%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_13/600/600
Le2LUoUJnS2a777bySjE,Modern Indoor Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Indoor%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_103/600/600
1HEqAQv87FgwaZC2i7iA,Modern Kitchen Decor,Amazon,SwipeShop Studio,B0DP2FW3GX,true,true,false,false,https://www.amazon.ca/dp/B0DP2FW3GX/ref=nosim?tag=YOURREALTAG-20,https://i5.walmartimages.com/asr/71e01bdd-7fb5-4bf2-aaca-22db1f0dcec9.92f3fcdc64c786876e86fd3cdb9b1786.jpeg
sccjktQWpZ8nbLNm9bqT,Modern Kitchen Decor,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_63/600/600
Z1hQqKQppIb2GvZf0WtZ,Modern Kitchen Decor,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor,https://picsum.photos/seed/kitchen_decor_28/600/600
eYinwcQCMN8hJ3KtmVj6,Modern Organizer,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Organizer%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_37/600/600
WQSpAGSEMNDaUZamhpwH,Modern Organizer,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Organizer%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_7/600/600
DGkxIvhZfy9HtVYWW28L,Modern Pendant Light,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Pendant%20Light%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_119/600/600
lcffrHXY5bxLlWlUrMbp,Modern Pendant Light,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Pendant%20Light%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_93/600/600
Px5moiGARzxBWB1x1PL1,Modern Pendant Light,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Pendant%20Light%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_104/600/600
Z5bYHi3h9vXtvdLmqJHA,Modern Pendant Light,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Pendant%20Light%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_71/600/600
6dH434bIm7GC2IplbR6F,Modern Pillow Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Pillow%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_177/600/600
pHu8wW1kQ7rcbbmhkxOh,Modern Pillow Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Pillow%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_151/600/600
vfL6Z2lP04YHyJkfM03T,Modern Planter,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Planter%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_137/600/600
vW6Llo5GqZzBy7AQxIhe,Modern Planter,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Planter%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_3/600/600
fCKgia0uU8LnURx0JZn7,Modern Potted Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Potted%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_86/600/600
uYgcAsx3j56LgusuiWOR,Modern Potted Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Potted%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_61/600/600
yATgVKs0uEXcmaxeTvMR,Modern Potted Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Potted%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_32/600/600
YecowXL6FuNdGwIwHEDH,Modern Potted Plant,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Potted%20Plant%20SwipeShop%20Studio%20plants,https://picsum.photos/seed/plants_16/600/600
19zvo8iKYKlbGqstz0wh,Modern Serving Tray,Amazon,SwipeShop Studio,B0CYT1MZ2X,true,true,false,false,https://www.amazon.ca/dp/B0CYT1MZ2X/ref=nosim?tag=YOURREALTAG-20,https://i5.walmartimages.com/asr/93c81e9a-0b6d-4fb3-892e-150d6aee6bfd.1448d8591fd14fe527c58f156c86ed21.jpeg?odnHeight=328&odnWidth=328&odnBg=FFFFFF
sVkArHgJvrnV6rCM9hj0,Modern Sheet Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Sheet%20Set%20SwipeShop%20Studio%20bedding,https://picsum.photos/seed/bedding_155/600/600
ATLemfWOdFmQ67A9Ultx,Modern Shelf Unit,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Shelf%20Unit%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_93/600/600
CPv0CDYkjv0mqzqm2JCr,Modern Shelf Unit,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Shelf%20Unit%20SwipeShop%20Studio%20storage,https://picsum.photos/seed/storage_11/600/600
oc5cA7dxEVFJRFFKRgS4,Modern Side Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Side%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_180/600/600
ZHQQu0drsLfdbG1wVvTx,Modern Side Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Side%20Table%20SwipeShop%20Studio%20tables,https://picsum.photos/seed/tables_28/600/600
2l2YxTiWCalduZnXhryV,Modern Stool,Amazon,SwipeShop Studio,B08RYRYTLB,true,false,false,false,https://www.amazon.ca/dp/B08RYRYTLB/ref=nosim?tag=YOURREALTAG-20,https://picsum.photos/seed/seating_139/600/600
iAQnKjN1USV0ZZRG7Fyo,Modern Stool,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Modern%20Stool%20SwipeShop%20Studio%20seating,https://picsum.photos/seed/seating_85/600/600
