"id","name","retailer","category","price","asin","purchaseUrl","resolvedUrl","hasUrl","validUrl","hostname","retailerMatchesDomain","affiliateRuleConfigured","affiliateMarkerPresent","placeholderAffiliateTag","duplicateRawUrl","suspiciousUrl","runtimeAffiliateMarkerPresent","dataStatus","launchStatus","manualReady","notes","launchNotes","manualOpened","manualPageLoads","manualRightProduct","manualRightRetailer","manualNo404","manualNoWeirdRedirect","manualMobileIssue","manualFixNeeded","manualNotes"
"YvE475fCziRiv9Whxc85","Modern Console Table","Amazon","storage","153.99","","https://www.amazon.ca/s?k=Modern%20Console%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Modern%20Console%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"YvletTVSb4y2V93At3zs","Linen Duvet Set","Amazon","cozy-bedroom","119.99","","https://www.amazon.ca/s?k=Linen%20Duvet%20Set%20SwipeShop%20Studio%20Bedding","https://www.amazon.ca/s?k=Linen%20Duvet%20Set%20SwipeShop%20Studio%20Bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"YwqJSZC0iyA1sVKSngLP","Minimal Stool","Amazon","storage","170.99","","https://www.amazon.ca/s?k=Minimal%20Stool%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Minimal%20Stool%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"YzwTNCZfBNm9d1jH361I","Minimal Sheet Set","Amazon","cozy-bedroom","81.99","","https://www.amazon.ca/s?k=Minimal%20Sheet%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Minimal%20Sheet%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Z1hQqKQppIb2GvZf0WtZ","Modern Kitchen Decor","Amazon","storage","40.99","","https://www.amazon.ca/s?k=Modern%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Modern%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Z5IoBoU02qqJ5PB4FKxj","Classic Area Rug","Amazon","storage","79.99","","https://www.amazon.ca/s?k=Classic%20Area%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Classic%20Area%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Z5bYHi3h9vXtvdLmqJHA","Modern Pendant Light","Amazon","lighting","49.99","","https://www.amazon.ca/s?k=Modern%20Pendant%20Light%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Modern%20Pendant%20Light%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"ZDHJpHAXW7JRObMDAKxl","Faux Olive Tree","Amazon","plants","79.99","","https://www.amazon.ca/s?k=Faux%20Olive%20Tree%20SwipeShop%20Studio%20Plants","https://www.amazon.ca/s?k=Faux%20Olive%20Tree%20SwipeShop%20Studio%20Plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"ZDyjaR2ecEf4Hiww79bo","Classic Serving Tray","Amazon","storage","37.99","","https://www.amazon.ca/s?k=Classic%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Classic%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"ZHQQu0drsLfdbG1wVvTx","Modern Side Table","Amazon","storage","150.99","","https://www.amazon.ca/s?k=Modern%20Side%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Modern%20Side%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"ZMTZ9rPmPnW9rjvkcwkS","Bold Side Table","Amazon","storage","156.99","","https://www.amazon.ca/s?k=Bold%20Side%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Bold%20Side%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"ZOm6BmGTgOKLxR6wlZoo","Soft Area Rug","Amazon","storage","100.99","","https://www.amazon.ca/s?k=Soft%20Area%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Soft%20Area%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"ZTItaQCUe7vea3t8HFu6","Bold Canvas Art","Amazon","wall-decor","48.99","","https://www.amazon.ca/s?k=Bold%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Bold%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"ZcXP7VzpDRzm16uExeGj","Soft Organizer","Amazon","storage","53.99","","https://www.amazon.ca/s?k=Soft%20Organizer%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Soft%20Organizer%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"ZgYmLLJ39JJ8Rv2Suuis","Cozy Round Mirror","Amazon","mirrors","71.99","","https://www.amazon.ca/s?k=Cozy%20Round%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Cozy%20Round%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"ZxIeNU5te8aBHeMNmbfY","Neutral Area Rug","Amazon","storage","79.99","","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20Rugs","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20Rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amZQpAM0J3fwFKjVvT8J","Minimal Bar Stool","Amazon","storage","89.99","","https://www.amazon.ca/s?k=Minimal%20Bar%20Stool%20SwipeShop%20Studio%20Seating","https://www.amazon.ca/s?k=Minimal%20Bar%20Stool%20SwipeShop%20Studio%20Seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B06ZYH411W","Command Display Floating Wall Shelves Set","Amazon.ca","wall-decor","25.02","B06ZYH411W","https://www.amazon.ca/dp/B06ZYH411W","https://www.amazon.ca/dp/B06ZYH411W/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B07X9JQQZ1","MADIZZ Velvet Throw Pillow Covers Set of 2","Amazon.ca","cozy-bedroom","24.99","B07X9JQQZ1","https://www.amazon.ca/dp/B07X9JQQZ1","https://www.amazon.ca/dp/B07X9JQQZ1/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B07Y5HTRVD","Dahey Gold Hanging Round Wall Mirror","Amazon.ca","mirrors","22.99","B07Y5HTRVD","https://www.amazon.ca/dp/B07Y5HTRVD","https://www.amazon.ca/dp/B07Y5HTRVD/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0848JGM78","COCODOR Flower Reed Diffuser Set White Jasmine","Amazon.ca","shelf-styling","27.99","B0848JGM78","https://www.amazon.ca/dp/B0848JGM78","https://www.amazon.ca/dp/B0848JGM78/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B08CMJNDRY","LONGWIN Hanging Gold Circle Mirror","Amazon.ca","mirrors","32.99","B08CMJNDRY","https://www.amazon.ca/dp/B08CMJNDRY","https://www.amazon.ca/dp/B08CMJNDRY/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B09183JKQ5","Neutral Farmhouse Pillow Covers Set of 4","Amazon.ca","cozy-bedroom","16.99","B09183JKQ5","https://www.amazon.ca/dp/B09183JKQ5","https://www.amazon.ca/dp/B09183JKQ5/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B09J1FKQL4","Tyawon Glass Flameless LED Candles Pack of 3","Amazon.ca","cozy-bedroom","29.69","B09J1FKQL4","https://www.amazon.ca/dp/B09J1FKQL4","https://www.amazon.ca/dp/B09J1FKQL4/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B09S8W8HK8","Hbnlai 3-Bulb Propagation Station","Amazon.ca","shelf-styling","19.99","B09S8W8HK8","https://www.amazon.ca/dp/B09S8W8HK8","https://www.amazon.ca/dp/B09S8W8HK8/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B09TZKJ5BG","CEMABT Donut Ceramic Vase","Amazon.ca","shelf-styling","16.99","B09TZKJ5BG","https://www.amazon.ca/dp/B09TZKJ5BG","https://www.amazon.ca/dp/B09TZKJ5BG/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0BQ3N3HS1","CEMABT Ceramic Body Face Vase","Amazon.ca","shelf-styling","18.99","B0BQ3N3HS1","https://www.amazon.ca/dp/B0BQ3N3HS1","https://www.amazon.ca/dp/B0BQ3N3HS1/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0BW14CKJ3","OrganiHaus Fabric Storage Bins 3-Pack","Amazon.ca","storage","34.99","B0BW14CKJ3","https://www.amazon.ca/dp/B0BW14CKJ3","https://www.amazon.ca/dp/B0BW14CKJ3/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0BWXXJZ32","PowerKing 2-Tier Desk Shelf Organizer","Amazon.ca","desk-setup","29.99","B0BWXXJZ32","https://www.amazon.ca/dp/B0BWXXJZ32","https://www.amazon.ca/dp/B0BWXXJZ32/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0BXCSW7YV","Quzenu Black and White Boho Wall Art Set","Amazon.ca","wall-decor","24.73","B0BXCSW7YV","https://www.amazon.ca/dp/B0BXCSW7YV","https://www.amazon.ca/dp/B0BXCSW7YV/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0BZ8DZV6D","Der Rose 3-Piece Mini Faux Succulent Set","Amazon.ca","plants","19.99","B0BZ8DZV6D","https://www.amazon.ca/dp/B0BZ8DZV6D","https://www.amazon.ca/dp/B0BZ8DZV6D/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0BZTT3MKR","EDISHINE Tripod Table Lamp","Amazon.ca","lighting","36.99","B0BZTT3MKR","https://www.amazon.ca/dp/B0BZTT3MKR","https://www.amazon.ca/dp/B0BZTT3MKR/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0C27CF35D","StorageWorks Fabric Storage Bins 2-Pack","Amazon.ca","storage","27.35","B0C27CF35D","https://www.amazon.ca/dp/B0C27CF35D","https://www.amazon.ca/dp/B0C27CF35D/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0C5M5HHQT","Lewondr Corduroy Throw Pillow Covers Set of 4","Amazon.ca","cozy-bedroom","24.99","B0C5M5HHQT","https://www.amazon.ca/dp/B0C5M5HHQT","https://www.amazon.ca/dp/B0C5M5HHQT/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0C9MJ749Q","LUSHARBOR Battery Powered Table Lamp with Timer","Amazon.ca","lighting","29.99","B0C9MJ749Q","https://www.amazon.ca/dp/B0C9MJ749Q","https://www.amazon.ca/dp/B0C9MJ749Q/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0CB7F7G6L","PowerKing White Wood Desk Shelf Organizer","Amazon.ca","desk-setup","25.99","B0CB7F7G6L","https://www.amazon.ca/dp/B0CB7F7G6L","https://www.amazon.ca/dp/B0CB7F7G6L/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0CDLP9SQ3","CEREMONY Wooden Incense Holder with Glass Ash Catcher","Amazon.ca","shelf-styling","23.99","B0CDLP9SQ3","https://www.amazon.ca/dp/B0CDLP9SQ3","https://www.amazon.ca/dp/B0CDLP9SQ3/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0CSXLCL45","Home & Honor Mountain Canvas Wall Art Set","Amazon.ca","wall-decor","29.84","B0CSXLCL45","https://www.amazon.ca/dp/B0CSXLCL45","https://www.amazon.ca/dp/B0CSXLCL45/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0CXXD2TFZ","Der Rose 2-Piece Faux Hanging Plant Set","Amazon.ca","plants","26.99","B0CXXD2TFZ","https://www.amazon.ca/dp/B0CXXD2TFZ","https://www.amazon.ca/dp/B0CXXD2TFZ/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0D47BFZ2G","Bwodke Framed Neutral Abstract Wall Art Set","Amazon.ca","wall-decor","19.99","B0D47BFZ2G","https://www.amazon.ca/dp/B0D47BFZ2G","https://www.amazon.ca/dp/B0D47BFZ2G/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0D5HWK1XD","HERCHR Bedside Table Lamp","Amazon.ca","lighting","22.39","B0D5HWK1XD","https://www.amazon.ca/dp/B0D5HWK1XD","https://www.amazon.ca/dp/B0D5HWK1XD/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0D93DQZQD","Hbluefat 2-Tier Desktop Organizer Shelf","Amazon.ca","desk-setup","36.8","B0D93DQZQD","https://www.amazon.ca/dp/B0D93DQZQD","https://www.amazon.ca/dp/B0D93DQZQD/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0DDC6WXLN","Jukercici Collapsible Storage Baskets 2-Pack","Amazon.ca","storage","36.99","B0DDC6WXLN","https://www.amazon.ca/dp/B0DDC6WXLN","https://www.amazon.ca/dp/B0DDC6WXLN/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0DFD4XCPB","HOMKOKO Small Storage Box with Handles","Amazon.ca","storage","21.49","B0DFD4XCPB","https://www.amazon.ca/dp/B0DFD4XCPB","https://www.amazon.ca/dp/B0DFD4XCPB/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0DNLXG9NB","YCHMIR Small Round Wall Mirror","Amazon.ca","mirrors","21.99","B0DNLXG9NB","https://www.amazon.ca/dp/B0DNLXG9NB","https://www.amazon.ca/dp/B0DNLXG9NB/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0F3J3R5J2","MODOJOART Framed Neutral Abstract Canvas Wall Art Set","Amazon.ca","wall-decor","39.91","B0F3J3R5J2","https://www.amazon.ca/dp/B0F3J3R5J2","https://www.amazon.ca/dp/B0F3J3R5J2/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0F5HNF9DN","SEENSINY Rechargeable Cordless Touch Bedside Lamp","Amazon.ca","lighting","25.99","B0F5HNF9DN","https://www.amazon.ca/dp/B0F5HNF9DN","https://www.amazon.ca/dp/B0F5HNF9DN/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0F93NDNTM","EDISHINE 13.4 Inch Wood Table Lamp","Amazon.ca","lighting","33.99","B0F93NDNTM","https://www.amazon.ca/dp/B0F93NDNTM","https://www.amazon.ca/dp/B0F93NDNTM/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0FDG5C999","MEKOTRIN Cordless Glass Bedside Table Lamp","Amazon.ca","lighting","35.99","B0FDG5C999","https://www.amazon.ca/dp/B0FDG5C999","https://www.amazon.ca/dp/B0FDG5C999/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0FNN2B414","ESUNYD Candle Warmer Lamp with Timer","Amazon.ca","lighting","26.99","B0FNN2B414","https://www.amazon.ca/dp/B0FNN2B414","https://www.amazon.ca/dp/B0FNN2B414/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"amazon_B0G8TGGTWG","Erosebridal Abstract Modern Black Beige Canvas Wall Art Set of 3","Amazon.ca","wall-decor","40.79","B0G8TGGTWG","https://www.amazon.ca/dp/B0G8TGGTWG","https://www.amazon.ca/dp/B0G8TGGTWG/ref=nosim","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"bBJcJFGmgEoE1ChtyAOn","Classic Planter","Amazon","plants","39.99","","https://www.amazon.ca/s?k=Classic%20Planter%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Classic%20Planter%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"bEHvLMnTh6jJz5nHgSmx","Modern Bench","Amazon","storage","152.99","","https://www.amazon.ca/s?k=Modern%20Bench%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Modern%20Bench%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"baEYmrocQmXI8mfbLPN9","Cozy Organizer","Amazon","storage","29.99","","https://www.amazon.ca/s?k=Cozy%20Organizer%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Cozy%20Organizer%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
