"id","name","retailer","category","price","purchaseUrl","asin"
"amazon_B0D93DQZQD","Hbluefat 2-Tier Desktop Organizer Shelf","Amazon.ca","desk-setup","36.8","https://www.amazon.ca/dp/B0D93DQZQD","B0D93DQZQD"
"amazon_B0DDC6WXLN","Jukercici Collapsible Storage Baskets 2-Pack","Amazon.ca","storage","36.99","https://www.amazon.ca/dp/B0DDC6WXLN","B0DDC6WXLN"
"amazon_B0DFD4XCPB","HOMKOKO Small Storage Box with Handles","Amazon.ca","storage","21.49","https://www.amazon.ca/dp/B0DFD4XCPB","B0DFD4XCPB"
"amazon_B0DNLXG9NB","YCHMIR Small Round Wall Mirror","Amazon.ca","mirrors","21.99","https://www.amazon.ca/dp/B0DNLXG9NB","B0DNLXG9NB"
"amazon_B0F3J3R5J2","MODOJOART Framed Neutral Abstract Canvas Wall Art Set","Amazon.ca","wall-decor","39.91","https://www.amazon.ca/dp/B0F3J3R5J2","B0F3J3R5J2"
"amazon_B0F5HNF9DN","SEENSINY Rechargeable Cordless Touch Bedside Lamp","Amazon.ca","lighting","25.99","https://www.amazon.ca/dp/B0F5HNF9DN","B0F5HNF9DN"
"amazon_B0F93NDNTM","EDISHINE 13.4 Inch Wood Table Lamp","Amazon.ca","lighting","33.99","https://www.amazon.ca/dp/B0F93NDNTM","B0F93NDNTM"
"amazon_B0FDG5C999","MEKOTRIN Cordless Glass Bedside Table Lamp","Amazon.ca","lighting","35.99","https://www.amazon.ca/dp/B0FDG5C999","B0FDG5C999"
"amazon_B0FNN2B414","ESUNYD Candle Warmer Lamp with Timer","Amazon.ca","lighting","26.99","https://www.amazon.ca/dp/B0FNN2B414","B0FNN2B414"
"amazon_B0G8TGGTWG","Erosebridal Abstract Modern Black Beige Canvas Wall Art Set of 3","Amazon.ca","wall-decor","40.79","https://www.amazon.ca/dp/B0G8TGGTWG","B0G8TGGTWG"
"bBJcJFGmgEoE1ChtyAOn","Classic Planter","Amazon","plants","39.99","https://www.amazon.ca/s?k=Classic%20Planter%20SwipeShop%20Studio%20plants",""
"bEHvLMnTh6jJz5nHgSmx","Modern Bench","Amazon","storage","152.99","https://www.amazon.ca/s?k=Modern%20Bench%20SwipeShop%20Studio%20seating",""
"baEYmrocQmXI8mfbLPN9","Cozy Organizer","Amazon","storage","29.99","https://www.amazon.ca/s?k=Cozy%20Organizer%20SwipeShop%20Studio%20storage",""
"bcTlOJGTwTXk9TN5CC45","Classic Wall Poster","Amazon","wall-decor","48.99","https://www.amazon.ca/s?k=Classic%20Wall%20Poster%20SwipeShop%20Studio%20wall_art",""
"c2C0u6TEnrNktMtkOb9r","Minimal Kitchen Decor","Amazon","storage","34.99","https://www.amazon.ca/s?k=Minimal%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor",""
"cIeVJ9mW3iuC1cYdJySU","Neutral Wall Poster","Amazon","wall-decor","54.99","https://www.amazon.ca/s?k=Neutral%20Wall%20Poster%20SwipeShop%20Studio%20wall_art",""
"cSW416UVLkW9wB19XOUt","Bold Kitchen Decor","Amazon","storage","28.99","https://www.amazon.ca/s?k=Bold%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor",""
"cTqVOpeH2ayJtf2x2NIb","Classic Coffee Table","Amazon","storage","144.99","https://www.amazon.ca/s?k=Classic%20Coffee%20Table%20SwipeShop%20Studio%20tables",""
"d6RzYbC7Z8zDipGVHd0I","Minimal Potted Plant","Amazon","plants","48.99","https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants",""
"dE2oETI1TWhenrj8nSqF","Minimal Table Lamp","Amazon","lighting","52.99","https://www.amazon.ca/s?k=Minimal%20Table%20Lamp%20SwipeShop%20Studio%20lighting",""
"dJJLDx6BcOxxyI5ShA6R","Cozy Throw Blanket","Amazon","cozy-bedroom","39.99","https://www.amazon.ca/s?k=Cozy%20Throw%20Blanket%20SwipeShop%20Studio%20Bedding",""
"dLvA7L7anaF7FT6o98aX","Cozy Indoor Plant","Amazon","plants","45.99","https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants",""
"dSpIxVadZkNOfoU6ZOny","Soft Area Rug","Amazon","storage","100.99","https://www.amazon.ca/s?k=Soft%20Area%20Rug%20SwipeShop%20Studio%20rugs",""
"dVsxPh8k9RHP71k2kLAv","Neutral Ceramic Set","Amazon","storage","43.99","https://www.amazon.ca/s?k=Neutral%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor",""
"djCJPyOs5GB8tpqx4XNo","Cozy Indoor Plant","Amazon","plants","45.99","https://www.amazon.ca/s?k=Cozy%20Indoor%20Plant%20SwipeShop%20Studio%20plants",""
"e92apQTJxx6KcFPBAHoR","Modern Accent Chair","Amazon","storage","164.99","https://www.amazon.ca/s?k=Modern%20Accent%20Chair%20SwipeShop%20Studio%20seating",""
"eYinwcQCMN8hJ3KtmVj6","Modern Organizer","Amazon","storage","47.99","https://www.amazon.ca/s?k=Modern%20Organizer%20SwipeShop%20Studio%20storage",""
"ehiiXoBlePcrdKXD8UDe","Bold Framed Print","Amazon","wall-decor","63.99","https://www.amazon.ca/s?k=Bold%20Framed%20Print%20SwipeShop%20Studio%20wall_art",""
"eiD5VtLMP1w0FsuRPvKl","Cozy Serving Tray","Amazon","storage","43.99","https://www.amazon.ca/s?k=Cozy%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor",""
"evUTMN0Gr1tHHnx9KVEb","Neutral Pendant Light","Amazon","lighting","64.99","https://www.amazon.ca/s?k=Neutral%20Pendant%20Light%20SwipeShop%20Studio%20lighting",""
"exYAmdurg6SHcD8lW5rZ","Classic Wall Poster","Amazon","wall-decor","45.99","https://www.amazon.ca/s?k=Classic%20Wall%20Poster%20SwipeShop%20Studio%20wall_art",""
"ezHm8QS7zTYU0j7RaAEn","Cozy Coffee Table","Amazon","storage","144.99","https://www.amazon.ca/s?k=Cozy%20Coffee%20Table%20SwipeShop%20Studio%20tables",""
"f8TK3P82TTGRLJ2Njbfi","Soft Framed Print","Amazon","wall-decor","66.99","https://www.amazon.ca/s?k=Soft%20Framed%20Print%20SwipeShop%20Studio%20wall_art",""
"fAg3kZD0krl9DWXkbOJ1","Modern Ceramic Set","Amazon","storage","25.99","https://www.amazon.ca/s?k=Modern%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor",""
"fCKgia0uU8LnURx0JZn7","Modern Potted Plant","Amazon","plants","39.99","https://www.amazon.ca/s?k=Modern%20Potted%20Plant%20SwipeShop%20Studio%20plants",""
"fCng9Vx9Z3UbbHYNi6Iw","Classic Stool","Amazon","storage","152.99","https://www.amazon.ca/s?k=Classic%20Stool%20SwipeShop%20Studio%20seating",""
"fDIge9NJQe5hbLkOOkk0","Bold Kitchen Decor","Amazon","storage","40.99","https://www.amazon.ca/s?k=Bold%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor",""
"fNN2SOFYrI2xTCnC0C3K","Minimal Area Rug","Amazon","storage","91.99","https://www.amazon.ca/s?k=Minimal%20Area%20Rug%20SwipeShop%20Studio%20rugs",""
"fWCu6PC8N2Pl7RkGJ8IU","Neutral Framed Print","Amazon","wall-decor","39.99","https://www.amazon.ca/s?k=Neutral%20Framed%20Print%20SwipeShop%20Studio%20wall_art",""
"fadPUZmlsokUDSNv2lER","Modern Wool Rug","Amazon","storage","91.99","https://www.amazon.ca/s?k=Modern%20Wool%20Rug%20SwipeShop%20Studio%20rugs",""
"fkBiKSOe3b8ZmdODYORl","Classic Round Mirror","Amazon","mirrors","65.99","https://www.amazon.ca/s?k=Classic%20Round%20Mirror%20SwipeShop%20Studio%20mirrors",""
"fm0wO52Yq9SfBf7s6C6G","Bold Duvet Set","Amazon","cozy-bedroom","84.99","https://www.amazon.ca/s?k=Bold%20Duvet%20Set%20SwipeShop%20Studio%20bedding",""
"fsIp7mcV3guTdDuZRsC6","Cozy Wall Poster","Amazon","wall-decor","63.99","https://www.amazon.ca/s?k=Cozy%20Wall%20Poster%20SwipeShop%20Studio%20wall_art",""
"fvSvoYHs4RW3kJOpi3uD","Classic Planter","Amazon","plants","45.99","https://www.amazon.ca/s?k=Classic%20Planter%20SwipeShop%20Studio%20plants",""
"fypdZDGOB9Tf2R429oTb","Soft Table Lamp","Amazon","lighting","73.99","https://www.amazon.ca/s?k=Soft%20Table%20Lamp%20SwipeShop%20Studio%20lighting",""
"gMOhJXi13l71tuAqNWfa","Minimal Bar Stool","Amazon","storage","89.99","https://www.amazon.ca/s?k=Minimal%20Bar%20Stool%20SwipeShop%20Studio%20Seating",""
"gmgVpmsOPqtsGXiHMhMH","Cozy Pillow Set","Amazon","cozy-bedroom","69.99","https://www.amazon.ca/s?k=Cozy%20Pillow%20Set%20SwipeShop%20Studio%20bedding",""
"goK3cJM1yFsHpeRVuPH7","Classic Planter","Amazon","plants","45.99","https://www.amazon.ca/s?k=Classic%20Planter%20SwipeShop%20Studio%20plants",""
"gqdVaZuwzQBv2APnUjHZ","Minimal Round Mirror","Amazon","mirrors","68.99","https://www.amazon.ca/s?k=Minimal%20Round%20Mirror%20SwipeShop%20Studio%20mirrors",""
"h4HaZTwUImEqrxZvFnsY","Arched Mirror","Amazon","mirrors","109.99","https://www.amazon.ca/s?k=Arched%20Mirror%20SwipeShop%20Studio%20Mirrors",""
"h4MgW7vY86kEVlsq86NC","Ceramic Planter Set (2-pack)","Amazon","plants","29.99","https://www.amazon.ca/s?k=Ceramic%20Planter%20Set%20(2-pack)%20SwipeShop%20Studio%20Plants",""
"hClbsMUN6VzxFFqMl7OM","Soft Serving Tray","Amazon","storage","46.99","https://www.amazon.ca/s?k=Soft%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor",""
"hPSW87SjLMTvm4rK6uES","Cozy Pillow Set","Amazon","cozy-bedroom","69.99","https://www.amazon.ca/s?k=Cozy%20Pillow%20Set%20SwipeShop%20Studio%20bedding",""
"hgYPCqdL2GNdNrpducoh","Bold Console Table","Amazon","storage","153.99","https://www.amazon.ca/s?k=Bold%20Console%20Table%20SwipeShop%20Studio%20tables",""
"hvZH5FPxw5aVhaRbDXf6","Ceramic Vase (Kitchen Shelf)","Amazon","shelf-styling","24.99","https://www.amazon.ca/s?k=Ceramic%20Vase%20(Kitchen%20Shelf)%20SwipeShop%20Studio%20Kitchen%20Decor",""
"i8u5l11SH07cIjZM9fPv","Soft Planter","Amazon","plants","42.99","https://www.amazon.ca/s?k=Soft%20Planter%20SwipeShop%20Studio%20plants",""
"iAQnKjN1USV0ZZRG7Fyo","Modern Stool","Amazon","storage","161.99","https://www.amazon.ca/s?k=Modern%20Stool%20SwipeShop%20Studio%20seating",""
"iDJYYD0yYoGqEVnk2x5i","Bold Sheet Set","Amazon","cozy-bedroom","93.99","https://www.amazon.ca/s?k=Bold%20Sheet%20Set%20SwipeShop%20Studio%20bedding",""
"iPdmTP3FQATwWPwNlXd4","Minimal Kitchen Decor","Amazon","storage","31.99","https://www.amazon.ca/s?k=Minimal%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor",""
"iSLbK0APbL2ClB8p7Lpn","Soft Coffee Table","Amazon","storage","147.99","https://www.amazon.ca/s?k=Soft%20Coffee%20Table%20SwipeShop%20Studio%20tables",""
"iY3yCH7AFRM56AqBZ641","Full Length Mirror","Amazon","mirrors","89.99","https://www.amazon.ca/s?k=Full%20Length%20Mirror%20SwipeShop%20Studio%20Mirrors",""
"iezzTOe7FzWDQ6P1AtZu","Classic Floor Lamp","Amazon","lighting","58.99","https://www.amazon.ca/s?k=Classic%20Floor%20Lamp%20SwipeShop%20Studio%20lighting",""
"iiqupkXqIvwntpy6QTjM","Soft Storage Basket","Amazon","storage","41.99","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage",""
"itT0wBkCb2u0Ee3g7Gkp","Neutral Shelf Unit","Amazon","storage","56.99","https://www.amazon.ca/s?k=Neutral%20Shelf%20Unit%20SwipeShop%20Studio%20storage",""
"j5xKjplgJMXR46MMZwM9","Soft Wool Rug","Amazon","storage","97.99","https://www.amazon.ca/s?k=Soft%20Wool%20Rug%20SwipeShop%20Studio%20rugs",""
"j660fIjW9s5KXc6Oq82W","Bold Console Table","Amazon","storage","138.99","https://www.amazon.ca/s?k=Bold%20Console%20Table%20SwipeShop%20Studio%20tables",""
"jLedbnsbpiTFlpfcthUi","Classic Console Table","Amazon","storage","138.99","https://www.amazon.ca/s?k=Classic%20Console%20Table%20SwipeShop%20Studio%20tables",""
"jMLLs94urvkN3RH7Ycgr","Arc Floor Lamp","Amazon","lighting","129.99","https://www.amazon.ca/s?k=Arc%20Floor%20Lamp%20SwipeShop%20Studio%20Lighting",""
"jNGlFh5uBpPh86Q3etwe","Modern Framed Print","Amazon","wall-decor","60.99","https://www.amazon.ca/s?k=Modern%20Framed%20Print%20SwipeShop%20Studio%20wall_art",""
"jUv8CgnOD9CDqMFaokS5","Soft Floor Lamp","Amazon","lighting","73.99","https://www.amazon.ca/s?k=Soft%20Floor%20Lamp%20SwipeShop%20Studio%20lighting",""
"jWrPWKtOd9Qnmp3sU8L9","Modern Wool Rug","Amazon","storage","103.99","https://www.amazon.ca/s?k=Modern%20Wool%20Rug%20SwipeShop%20Studio%20rugs",""
"jbClP7bczM4DOCn8E4aN","Classic Duvet Set","Amazon","cozy-bedroom","84.99","https://www.amazon.ca/s?k=Classic%20Duvet%20Set%20SwipeShop%20Studio%20bedding",""
"k3Ioxuhn51vAJsBYguXt","Minimal Organizer","Amazon","storage","41.99","https://www.amazon.ca/s?k=Minimal%20Organizer%20SwipeShop%20Studio%20storage",""
"k47aOiIE7dctCAU01BY8","Classic Bench","Amazon","storage","149.99","https://www.amazon.ca/s?k=Classic%20Bench%20SwipeShop%20Studio%20seating",""
"kCQ4Q2GVoduhk29LsDP2","Classic Sheet Set","Amazon","cozy-bedroom","90.99","https://www.amazon.ca/s?k=Classic%20Sheet%20Set%20SwipeShop%20Studio%20bedding",""
"kG3PZmNUSqsx9ciUoNW9","Neutral Round Mirror","Amazon","mirrors","62.99","https://www.amazon.ca/s?k=Neutral%20Round%20Mirror%20SwipeShop%20Studio%20mirrors",""
"kNFWNHAjH8daLLEsXICN","Bold Accent Chair","Amazon","storage","158.99","https://www.amazon.ca/s?k=Bold%20Accent%20Chair%20SwipeShop%20Studio%20seating",""
"kNmzszpZV4SokIsUH9hM","Modern Vanity Mirror","Amazon","mirrors","59.99","https://www.amazon.ca/s?k=Modern%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors",""
"kTaKM8yAKop6kZnx2dV3","Modern Table Lamp","Amazon","lighting","49.99","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20Lighting",""
"kgEoasLlGQxjOyb2CYhw","Cozy Stool","Amazon","storage","164.99","https://www.amazon.ca/s?k=Cozy%20Stool%20SwipeShop%20Studio%20seating",""
"kmL0H2D3D7Z5yk4fJPpq","Arched Mirror","Amazon","mirrors","109.99","https://www.amazon.ca/s?k=Arched%20Mirror%20SwipeShop%20Studio%20Mirrors",""
"kqxsKI3sdZTbMxF85lFB","Minimal Vanity Mirror","Amazon","mirrors","86.99","https://www.amazon.ca/s?k=Minimal%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors",""
"lOWsSSqKZlMjJUuIC695","Bold Planter","Amazon","plants","36.99","https://www.amazon.ca/s?k=Bold%20Planter%20SwipeShop%20Studio%20plants",""
"lcffrHXY5bxLlWlUrMbp","Modern Pendant Light","Amazon","lighting","55.99","https://www.amazon.ca/s?k=Modern%20Pendant%20Light%20SwipeShop%20Studio%20lighting",""
"lptByxWriF8nlfD96WOl","Classic Bench","Amazon","storage","161.99","https://www.amazon.ca/s?k=Classic%20Bench%20SwipeShop%20Studio%20seating",""
"lq03ExezvsstV7xEncDi","Minimal Floor Lamp","Amazon","lighting","61.99","https://www.amazon.ca/s?k=Minimal%20Floor%20Lamp%20SwipeShop%20Studio%20lighting",""
"m6QAYBAoRJQvautJGjkY","Minimal Canister Set","Amazon","storage","34.99","https://www.amazon.ca/s?k=Minimal%20Canister%20Set%20SwipeShop%20Studio%20Kitchen%20Decor",""
"mECvboGyuc354xPDC4gz","Neutral Side Table","Amazon","storage","156.99","https://www.amazon.ca/s?k=Neutral%20Side%20Table%20SwipeShop%20Studio%20tables",""
"mFN9Nw5rpq0IQBd4YEwI","Minimal Pendant Light","Amazon","lighting","58.99","https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20lighting",""
"mIDeP8qDIk6XYJGXsJJn","Neutral Planter","Amazon","plants","33.99","https://www.amazon.ca/s?k=Neutral%20Planter%20SwipeShop%20Studio%20plants",""
"mIvsTTucnzIYIF6YuaW0","Minimal Round Mirror","Amazon","mirrors","59.99","https://www.amazon.ca/s?k=Minimal%20Round%20Mirror%20SwipeShop%20Studio%20mirrors",""
"mK2XYsW8heUc0R00ZeMB","Minimal Stool","Amazon","storage","161.99","https://www.amazon.ca/s?k=Minimal%20Stool%20SwipeShop%20Studio%20seating",""
"mVQR5GjTJi3AJ4EoxIoh","Soft Sheet Set","Amazon","cozy-bedroom","75.99","https://www.amazon.ca/s?k=Soft%20Sheet%20Set%20SwipeShop%20Studio%20bedding",""
"mYvYBKV813h3gkWQAfyA","Modern Wall Mirror","Amazon","mirrors","80.99","https://www.amazon.ca/s?k=Modern%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors",""
"mjeNC3o1wliIYiOmMjqh","Modern Table Lamp","Amazon","lighting","58.99","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting",""
"mvPRDTn6IsO4iXZEjiQY","Classic Sheet Set","Amazon","cozy-bedroom","75.99","https://www.amazon.ca/s?k=Classic%20Sheet%20Set%20SwipeShop%20Studio%20bedding",""
"n7CixAyzX7ApsDEarXMx","Cozy Framed Print","Amazon","wall-decor","48.99","https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art",""
"nLo9o6x6y2jkZU7ujQnf","Bold Area Rug","Amazon","storage","106.99","https://www.amazon.ca/s?k=Bold%20Area%20Rug%20SwipeShop%20Studio%20rugs",""
"nu9kOptvs4WUH4NquOBh","Cozy Sheet Set","Amazon","cozy-bedroom","84.99","https://www.amazon.ca/s?k=Cozy%20Sheet%20Set%20SwipeShop%20Studio%20bedding",""
"nxz00imXbyok2gm230LZ","Cozy Vanity Mirror","Amazon","mirrors","62.99","https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors",""
"nyLBIxbTpxtUzI9TQNpQ","Minimal Indoor Plant","Amazon","plants","45.99","https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants",""
"o2hAe9TlzqEvU2gDVIdo","Classic Bench","Amazon","storage","176.99","https://www.amazon.ca/s?k=Classic%20Bench%20SwipeShop%20Studio%20seating",""
"oCIOqIGeOwgWDBHjgFIT","Bold Duvet Set","Amazon","cozy-bedroom","90.99","https://www.amazon.ca/s?k=Bold%20Duvet%20Set%20SwipeShop%20Studio%20bedding",""
"oCf3DkyrDJOHY4B4yDFp","Soft Storage Basket","Amazon","storage","32.99","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage",""
"oT5E2kxygOQJkiS0tMbt","Neutral Planter","Amazon","plants","27.99","https://www.amazon.ca/s?k=Neutral%20Planter%20SwipeShop%20Studio%20plants",""
"oVugwD7FWV0cRgzscTk9","Bold Floor Lamp","Amazon","lighting","58.99","https://www.amazon.ca/s?k=Bold%20Floor%20Lamp%20SwipeShop%20Studio%20lighting",""
"oXy0jFymiEQRSPlSwZy6","Neutral Area Rug","Amazon","storage","82.99","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20rugs",""
"oZAbog7OScIwskEvwGfu","Modern Stool","Amazon","storage","167.99","https://www.amazon.ca/s?k=Modern%20Stool%20SwipeShop%20Studio%20seating",""
"oc5cA7dxEVFJRFFKRgS4","Modern Side Table","Amazon","storage","156.99","https://www.amazon.ca/s?k=Modern%20Side%20Table%20SwipeShop%20Studio%20tables",""
"oonOKl2FYHBjlZO9rjP5","Minimal Wall Mirror","Amazon","mirrors","86.99","https://www.amazon.ca/s?k=Minimal%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors",""
"p0mgBVXaPwmrRSIBdWBb","Bold Bench","Amazon","storage","161.99","https://www.amazon.ca/s?k=Bold%20Bench%20SwipeShop%20Studio%20seating",""
"p7QaKRQuSUas16wLF9qi","Minimal Pendant Light","Amazon","lighting","89.99","https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20Lighting",""
"pHu8wW1kQ7rcbbmhkxOh","Modern Pillow Set","Amazon","cozy-bedroom","69.99","https://www.amazon.ca/s?k=Modern%20Pillow%20Set%20SwipeShop%20Studio%20bedding",""
"pPyYSqJByrNTJPDth9qo","Neutral Console Table","Amazon","storage","135.99","https://www.amazon.ca/s?k=Neutral%20Console%20Table%20SwipeShop%20Studio%20tables",""
"pSEPGqygx8W1Xzr0KciF","Minimal Planter","Amazon","plants","36.99","https://www.amazon.ca/s?k=Minimal%20Planter%20SwipeShop%20Studio%20plants",""
"pUM1CSL93ew4mDxqiwQF","Modern Table Lamp","Amazon","lighting","67.99","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting",""
"pWmcfHd54WF1iPy6H6j5","Cozy Console Table","Amazon","storage","132.99","https://www.amazon.ca/s?k=Cozy%20Console%20Table%20SwipeShop%20Studio%20tables",""
"pZgsXhD1xtHc9OzeuXx1","Neutral Area Rug","Amazon","storage","79.99","https://www.amazon.ca/s?k=Neutral%20Area%20Rug%20SwipeShop%20Studio%20Rugs",""
"pawLTvHRUNWaDT3y9nZR","Soft Pendant Light","Amazon","lighting","64.99","https://www.amazon.ca/s?k=Soft%20Pendant%20Light%20SwipeShop%20Studio%20lighting",""
"pfUZW5aBH96RitbGB8qa","Cozy Bench","Amazon","storage","152.99","https://www.amazon.ca/s?k=Cozy%20Bench%20SwipeShop%20Studio%20seating",""
"pgHv0X2IkFFJck1sZuna","Cozy Canvas Art","Amazon","wall-decor","66.99","https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art",""
"preakj797TXCmq0dhGRO","Abstract Canvas Print","Amazon","wall-decor","39.99","https://www.amazon.ca/s?k=Abstract%20Canvas%20Print%20SwipeShop%20Studio%20Wall%20Art",""
"pwl74qVhsbb3TF0B2KB4","Bold Indoor Plant","Amazon","plants","33.99","https://www.amazon.ca/s?k=Bold%20Indoor%20Plant%20SwipeShop%20Studio%20plants",""
"pyawCnDtBZfYEPXb8tKQ","Neutral Duvet Set","Amazon","cozy-bedroom","87.99","https://www.amazon.ca/s?k=Neutral%20Duvet%20Set%20SwipeShop%20Studio%20bedding",""
"q1vKaqkFam60f0CNhgn4","Cozy Throw Blanket","Amazon","cozy-bedroom","39.99","https://www.amazon.ca/s?k=Cozy%20Throw%20Blanket%20SwipeShop%20Studio%20Bedding",""
"q56kUUA6smXy7lOyuCHI","Soft Canvas Art","Amazon","wall-decor","57.99","https://www.amazon.ca/s?k=Soft%20Canvas%20Art%20SwipeShop%20Studio%20wall_art",""
"qb5Zv4DHwWkhWtxOhnU9","Minimal Ceramic Set","Amazon","storage","22.99","https://www.amazon.ca/s?k=Minimal%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor",""
"qhrS6WY8NksMJsPK3833","Cozy Potted Plant","Amazon","plants","24.99","https://www.amazon.ca/s?k=Cozy%20Potted%20Plant%20SwipeShop%20Studio%20plants",""
"qyCE78k5t65imFonqNgd","Bold Wall Mirror","Amazon","mirrors","65.99","https://www.amazon.ca/s?k=Bold%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors",""
"r4ey0vdEGwckjUEBM6QL","Arc Floor Lamp","Amazon","lighting","129.99","https://www.amazon.ca/s?k=Arc%20Floor%20Lamp%20SwipeShop%20Studio%20Lighting",""
"rFBatjZVN98Q24F4LLeL","Bold Wall Mirror","Amazon","mirrors","83.99","https://www.amazon.ca/s?k=Bold%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors",""
"rFOJ2ltaC5V4V3u6GuBY","Neutral Organizer","Amazon","storage","53.99","https://www.amazon.ca/s?k=Neutral%20Organizer%20SwipeShop%20Studio%20storage",""
"rLioOfyazsay4L1Vq2hx","Modern Storage Basket","Amazon","storage","32.99","https://www.amazon.ca/s?k=Modern%20Storage%20Basket%20SwipeShop%20Studio%20storage",""
"rVsYdR2MgFKJ7JeT8jrM","Minimal Indoor Plant","Amazon","plants","36.99","https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants",""
"rat1FuLonn1lbEHHuUw0","Soft Storage Basket","Amazon","storage","38.99","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage",""
"rcRRaBSPgP77hVHGbwNT","Bold Stool","Amazon","storage","161.99","https://www.amazon.ca/s?k=Bold%20Stool%20SwipeShop%20Studio%20seating",""
"rzv3rhrJBNhvBDH72X9U","Soft Coffee Table","Amazon","storage","129.99","https://www.amazon.ca/s?k=Soft%20Coffee%20Table%20SwipeShop%20Studio%20tables",""
"s8HtgAJI3uU4YqrQqbha","Minimal Pendant Light","Amazon","lighting","58.99","https://www.amazon.ca/s?k=Minimal%20Pendant%20Light%20SwipeShop%20Studio%20lighting",""
"s9BJGctrmU3MyJDFxRV1","Cozy Pendant Light","Amazon","lighting","55.99","https://www.amazon.ca/s?k=Cozy%20Pendant%20Light%20SwipeShop%20Studio%20lighting",""
"sANdiIo70GH6BVcC8qAe","Cozy Ceramic Set","Amazon","storage","19.99","https://www.amazon.ca/s?k=Cozy%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor",""
"sERKbObzmbs2WN1Ix4t7","Classic Potted Plant","Amazon","plants","42.99","https://www.amazon.ca/s?k=Classic%20Potted%20Plant%20SwipeShop%20Studio%20plants",""
"sLpsQM4uiaCCg5hAs7Gl","Cozy Area Rug","Amazon","storage","79.99","https://www.amazon.ca/s?k=Cozy%20Area%20Rug%20SwipeShop%20Studio%20rugs",""
"sMgGuRdP9c73ZDmyE1yH","Bold Storage Basket","Amazon","storage","38.99","https://www.amazon.ca/s?k=Bold%20Storage%20Basket%20SwipeShop%20Studio%20storage",""
"sOHUweYkXxmWSYXgbm2K","Bold Sheet Set","Amazon","cozy-bedroom","72.99","https://www.amazon.ca/s?k=Bold%20Sheet%20Set%20SwipeShop%20Studio%20bedding",""
"sP3kiqrG2HmbbCtAaRZl","Modern Area Rug","Amazon","storage","79.99","https://www.amazon.ca/s?k=Modern%20Area%20Rug%20SwipeShop%20Studio%20rugs",""
"sVkArHgJvrnV6rCM9hj0","Modern Sheet Set","Amazon","cozy-bedroom","81.99","https://www.amazon.ca/s?k=Modern%20Sheet%20Set%20SwipeShop%20Studio%20bedding",""
"sYmll7EQo7mMb2QZOWt7","Cozy Area Rug","Amazon","storage","106.99","https://www.amazon.ca/s?k=Cozy%20Area%20Rug%20SwipeShop%20Studio%20rugs",""
"scISFn5t8HSLHJv82B3q","Bold Shelf Unit","Amazon","storage","44.99","https://www.amazon.ca/s?k=Bold%20Shelf%20Unit%20SwipeShop%20Studio%20storage",""
"sccjktQWpZ8nbLNm9bqT","Modern Kitchen Decor","Amazon","storage","25.99","https://www.amazon.ca/s?k=Modern%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor",""
